Entity,Code,Day,total_vaccinations_per_hundred
Canada,CAN,2021-08-03,131.32
Canada,CAN,2021-08-04,131.75
Canada,CAN,2021-08-05,132.25
Canada,CAN,2021-08-06,132.71
Canada,CAN,2021-08-07,133.05
Canada,CAN,2021-08-08,133.31
Canada,CAN,2021-08-09,133.8
Canada,CAN,2021-08-10,134.16
Canada,CAN,2021-08-11,134.52
Canada,CAN,2021-08-12,134.92
Canada,CAN,2021-08-13,135.3
Canada,CAN,2021-08-14,135.61
Canada,CAN,2021-08-15,135.86
Canada,CAN,2021-08-16,136.3
Canada,CAN,2021-08-17,136.66
Canada,CAN,2021-08-18,136.98
Canada,CAN,2021-08-19,137.34
Canada,CAN,2021-08-20,137.68
Canada,CAN,2021-08-21,137.94
Canada,CAN,2021-08-22,138.15
Canada,CAN,2021-08-23,138.47
Canada,CAN,2021-08-24,138.77
Canada,CAN,2021-08-25,139.05
Canada,CAN,2021-08-26,139.37
Canada,CAN,2021-08-27,139.67
Canada,CAN,2021-08-28,139.88
Canada,CAN,2021-08-29,140.06
Canada,CAN,2021-08-30,140.38
Canada,CAN,2021-08-31,140.6
Canada,CAN,2021-09-01,140.86
Canada,CAN,2021-09-02,141.1
Canada,CAN,2021-09-03,141.39
Canada,CAN,2021-09-04,141.61
Canada,CAN,2021-09-05,141.77
Canada,CAN,2021-09-06,141.86
Canada,CAN,2021-09-07,142.13
Canada,CAN,2021-09-08,142.36
Canada,CAN,2021-09-09,142.61
Canada,CAN,2021-09-10,142.87
Canada,CAN,2021-09-11,143.06
Canada,CAN,2021-09-12,143.21
Canada,CAN,2021-09-13,143.47
Canada,CAN,2021-09-14,143.66
Canada,CAN,2021-09-15,143.88
Canada,CAN,2021-09-16,144.13
Canada,CAN,2021-09-17,144.55
Canada,CAN,2021-09-18,144.73
Canada,CAN,2021-09-19,144.88
Canada,CAN,2021-09-20,145.25
Canada,CAN,2021-09-21,145.51
Canada,CAN,2021-09-22,145.77
Canada,CAN,2021-09-23,146.07
Canada,CAN,2021-09-24,146.51
Canada,CAN,2021-09-25,146.7
Canada,CAN,2021-09-26,146.88
Canada,CAN,2021-09-27,147.2
Canada,CAN,2021-09-28,147.41
Canada,CAN,2021-09-29,147.67
Canada,CAN,2021-09-30,147.93
Canada,CAN,2021-10-01,148.17
Canada,CAN,2021-10-02,148.33
Canada,CAN,2021-10-03,148.46
Canada,CAN,2021-10-04,148.74
Canada,CAN,2021-10-05,148.94
Canada,CAN,2021-10-06,149.27
Canada,CAN,2021-10-07,149.49
Canada,CAN,2021-10-08,149.75
Canada,CAN,2021-10-09,149.92
Canada,CAN,2021-10-10,150.06
Canada,CAN,2021-10-11,150.12
Canada,CAN,2021-10-12,150.42
Canada,CAN,2021-10-13,150.66
Canada,CAN,2021-10-14,150.92
Canada,CAN,2021-10-15,151.18
Canada,CAN,2021-10-16,151.32
Canada,CAN,2021-10-17,151.45
Canada,CAN,2021-10-18,151.74
Canada,CAN,2021-10-19,151.93
Canada,CAN,2021-10-20,152.15
Canada,CAN,2021-10-21,152.38
Canada,CAN,2021-10-22,152.62
Canada,CAN,2021-10-23,152.75
Canada,CAN,2021-10-24,152.85
Canada,CAN,2021-10-25,153.12
Canada,CAN,2021-10-26,153.34
Canada,CAN,2021-10-27,153.53
Canada,CAN,2021-10-28,153.75
Canada,CAN,2021-10-29,153.95
Canada,CAN,2021-10-30,154.06
Canada,CAN,2021-10-31,154.15
Canada,CAN,2021-11-01,154.38
Canada,CAN,2021-11-02,154.52
Canada,CAN,2021-11-03,154.72
Canada,CAN,2021-11-04,154.92
Canada,CAN,2021-11-05,155.11
Canada,CAN,2021-11-06,155.19
Canada,CAN,2021-11-07,155.27
Canada,CAN,2021-11-08,155.51
Canada,CAN,2021-11-09,155.7
Canada,CAN,2021-11-10,155.93
Canada,CAN,2021-11-11,156.04
Canada,CAN,2021-11-12,156.27
Canada,CAN,2021-11-13,156.37
Canada,CAN,2021-11-14,156.44
Canada,CAN,2021-11-15,156.68
Canada,CAN,2021-11-16,156.85
Canada,CAN,2021-11-17,157.05
Canada,CAN,2021-11-18,157.25
Canada,CAN,2021-11-19,157.42
Canada,CAN,2021-11-20,157.51
Canada,CAN,2021-11-21,157.56
Canada,CAN,2021-11-22,157.8
Canada,CAN,2021-11-23,157.9
Canada,CAN,2021-11-24,158.04
Canada,CAN,2021-11-25,158.22
Canada,CAN,2021-11-26,158.45
Canada,CAN,2021-11-27,158.63
Canada,CAN,2021-11-28,158.82
Canada,CAN,2021-11-29,159.18
Canada,CAN,2021-11-30,159.47
Canada,CAN,2021-12-01,159.78
Canada,CAN,2021-12-02,160.11
Canada,CAN,2021-12-03,162.42
Canada,CAN,2021-12-04,162.74
Canada,CAN,2021-12-05,163.02
Canada,CAN,2021-12-06,163.49
Canada,CAN,2021-12-07,163.97
Canada,CAN,2021-12-08,164.46
Canada,CAN,2021-12-09,164.91
Canada,CAN,2021-12-10,165.54
Canada,CAN,2021-12-11,165.9
Canada,CAN,2021-12-12,166.19
Canada,CAN,2021-12-13,166.71
Canada,CAN,2021-12-14,167.39
Canada,CAN,2021-12-15,168.08
Canada,CAN,2021-12-16,168.85
Canada,CAN,2021-12-17,169.7
Canada,CAN,2021-12-18,170.39
Canada,CAN,2021-12-19,170.95
Canada,CAN,2021-12-20,171.8
Canada,CAN,2021-12-21,172.9
Canada,CAN,2021-12-22,174.07
Canada,CAN,2021-12-23,175.3
Canada,CAN,2021-12-24,176.27
Canada,CAN,2021-12-25,176.51
Canada,CAN,2021-12-26,176.55
Canada,CAN,2021-12-27,176.76
Canada,CAN,2021-12-28,177.5
Canada,CAN,2021-12-29,178.85
Canada,CAN,2021-12-30,179.75
Canada,CAN,2021-12-31,180.61
Canada,CAN,2022-01-01,180.88
Canada,CAN,2022-01-02,180.94
Canada,CAN,2022-01-03,181.2
Canada,CAN,2022-01-04,182.73
Canada,CAN,2022-01-05,183.76
Canada,CAN,2022-01-06,184.86
Canada,CAN,2022-01-07,185.98
Canada,CAN,2022-01-08,186.77
Canada,CAN,2022-01-09,187.34
Canada,CAN,2022-01-10,188.39
Canada,CAN,2022-01-11,189.49
Canada,CAN,2022-01-12,190.55
Canada,CAN,2022-01-13,191.65
Canada,CAN,2022-01-14,192.7
Canada,CAN,2022-01-15,193.45
Canada,CAN,2022-01-16,194
Canada,CAN,2022-01-17,195.14
Canada,CAN,2022-01-18,195.85
Canada,CAN,2022-01-19,196.77
Canada,CAN,2022-01-20,197.6
Canada,CAN,2022-01-21,198.45
Canada,CAN,2022-01-22,199.01
Canada,CAN,2022-01-23,199.46
Canada,CAN,2022-01-24,200.31
Canada,CAN,2022-01-25,201.19
Canada,CAN,2022-01-26,201.88
Canada,CAN,2022-01-27,202.56
Canada,CAN,2022-01-28,203.24
Canada,CAN,2022-01-29,203.68
Canada,CAN,2022-01-30,204.05
Canada,CAN,2022-01-31,204.92
Canada,CAN,2022-02-01,205.44
Canada,CAN,2022-02-02,205.95
Canada,CAN,2022-02-03,206.43
Canada,CAN,2022-02-04,206.85
Canada,CAN,2022-02-05,207.16
Canada,CAN,2022-02-06,207.28
Canada,CAN,2022-02-07,207.94
Canada,CAN,2022-02-08,208.26
Canada,CAN,2022-02-09,208.59
Canada,CAN,2022-02-10,208.95
Canada,CAN,2022-02-11,209.28
Canada,CAN,2022-02-13,209.69
Canada,CAN,2022-02-14,209.87
Canada,CAN,2022-02-15,210.27
Canada,CAN,2022-02-16,210.52
Canada,CAN,2022-02-17,210.67
Canada,CAN,2022-02-18,210.98
Canada,CAN,2022-02-19,211.14
Canada,CAN,2022-02-20,211.28
Canada,CAN,2022-02-21,211.31
Canada,CAN,2022-02-22,211.71
Canada,CAN,2022-02-23,211.89
Canada,CAN,2022-02-24,212.05
Canada,CAN,2022-02-25,212.22
Canada,CAN,2022-02-26,212.34
Canada,CAN,2022-02-27,212.46
Canada,CAN,2022-02-28,213.36
Canada,CAN,2022-03-02,213.56
Canada,CAN,2022-03-04,213.82
Canada,CAN,2022-03-05,213.89
Canada,CAN,2022-03-06,213.97
Canada,CAN,2022-03-07,214.08
Canada,CAN,2022-03-08,214.14
Canada,CAN,2022-03-09,214.22
Canada,CAN,2022-03-10,214.31
Canada,CAN,2022-03-11,214.4
Canada,CAN,2022-03-12,214.46
Canada,CAN,2022-03-13,214.53
Canada,CAN,2022-03-20,215.08
Canada,CAN,2022-03-21,215.16
Canada,CAN,2022-03-22,215.21
Canada,CAN,2022-03-23,215.3
Canada,CAN,2022-03-24,215.35
Canada,CAN,2022-03-25,215.43
Canada,CAN,2022-03-26,215.48
Canada,CAN,2022-03-27,215.54
Canada,CAN,2022-03-28,215.61
Canada,CAN,2022-03-30,215.74
Canada,CAN,2022-03-31,215.82
Canada,CAN,2022-04-01,215.99
Canada,CAN,2022-04-02,216.06
Canada,CAN,2022-04-03,216.14
Canada,CAN,2022-04-04,216.17
Canada,CAN,2022-04-05,216.24
Canada,CAN,2022-04-06,216.36
Cape Verde,CPV,2021-03-18,0
Cape Verde,CPV,2021-03-24,0.39
Cape Verde,CPV,2021-05-12,3.79
Cape Verde,CPV,2021-05-18,4.01
Cape Verde,CPV,2021-05-21,4.28
Cape Verde,CPV,2021-05-26,4.34
Cape Verde,CPV,2021-06-08,6.13
Cape Verde,CPV,2021-06-10,6.98
Cape Verde,CPV,2021-06-14,8
Cape Verde,CPV,2021-06-15,8.53
Cape Verde,CPV,2021-06-20,11.32
Cape Verde,CPV,2021-06-24,13.23
Cape Verde,CPV,2021-06-28,14.67
Cape Verde,CPV,2021-07-05,17.74
Cape Verde,CPV,2021-07-12,21.44
Cape Verde,CPV,2021-07-13,22.24
Cape Verde,CPV,2021-07-19,23.67
Cape Verde,CPV,2021-07-24,27.22
Cape Verde,CPV,2021-07-26,28.38
Cape Verde,CPV,2021-08-03,32.68
Cape Verde,CPV,2021-08-09,36.44
Cape Verde,CPV,2021-08-16,42.17
Cape Verde,CPV,2021-08-20,46.66
Cape Verde,CPV,2021-08-25,52.76
Cape Verde,CPV,2021-08-31,54.99
Cape Verde,CPV,2021-09-11,65.63
Cape Verde,CPV,2021-09-16,68.65
Cape Verde,CPV,2021-09-22,71.56
Cape Verde,CPV,2021-09-26,73.73
Cape Verde,CPV,2021-09-30,74.79
Cape Verde,CPV,2021-10-09,81.95
Cape Verde,CPV,2021-10-17,84.08
Cape Verde,CPV,2021-10-21,85.95
Cape Verde,CPV,2021-10-24,87.93
Cape Verde,CPV,2021-10-28,89.77
Cape Verde,CPV,2021-10-31,91.05
Cape Verde,CPV,2021-11-10,93.77
Cape Verde,CPV,2021-11-19,96.09
Cape Verde,CPV,2021-11-26,96.83
Cape Verde,CPV,2021-12-03,97.92
Cape Verde,CPV,2021-12-13,99.17
Cape Verde,CPV,2021-12-17,101.64
Cape Verde,CPV,2022-01-07,105.26
Cape Verde,CPV,2022-01-14,108.85
Cape Verde,CPV,2022-02-04,119.51
Cape Verde,CPV,2022-02-11,121.62
Cape Verde,CPV,2022-02-20,123.28
Cape Verde,CPV,2022-02-26,125.44
Cape Verde,CPV,2022-03-05,126.59
Cape Verde,CPV,2022-03-11,127.98
Cape Verde,CPV,2022-03-18,128.99
Cape Verde,CPV,2022-03-26,129.57
Cayman Islands,CYM,2020-12-26,0
Cayman Islands,CYM,2021-02-04,16.55
Cayman Islands,CYM,2021-02-09,20.47
Cayman Islands,CYM,2021-02-10,21.18
Cayman Islands,CYM,2021-02-12,23.37
Cayman Islands,CYM,2021-02-17,25.15
Cayman Islands,CYM,2021-02-19,25.99
Cayman Islands,CYM,2021-02-20,27.31
Cayman Islands,CYM,2021-02-23,29.98
Cayman Islands,CYM,2021-02-24,30.78
Cayman Islands,CYM,2021-02-25,31.74
Cayman Islands,CYM,2021-03-03,36.1
Cayman Islands,CYM,2021-03-05,39.97
Cayman Islands,CYM,2021-03-12,48.09
Cayman Islands,CYM,2021-03-16,54.11
Cayman Islands,CYM,2021-03-18,57.6
Cayman Islands,CYM,2021-03-19,58.87
Cayman Islands,CYM,2021-03-22,61.89
Cayman Islands,CYM,2021-03-24,64.7
Cayman Islands,CYM,2021-03-25,66.26
Cayman Islands,CYM,2021-03-29,71.58
Cayman Islands,CYM,2021-03-31,74.53
Cayman Islands,CYM,2021-04-01,76.34
Cayman Islands,CYM,2021-04-07,80.41
Cayman Islands,CYM,2021-04-08,82.79
Cayman Islands,CYM,2021-04-09,84.53
Cayman Islands,CYM,2021-04-13,89.44
Cayman Islands,CYM,2021-04-15,91.19
Cayman Islands,CYM,2021-04-16,91.9
Cayman Islands,CYM,2021-04-20,95.27
Cayman Islands,CYM,2021-04-21,95.9
Cayman Islands,CYM,2021-04-30,98.79
Cayman Islands,CYM,2021-05-05,104.62
Cayman Islands,CYM,2021-05-07,104.92
Cayman Islands,CYM,2021-05-13,110.17
Cayman Islands,CYM,2021-05-14,110.86
Cayman Islands,CYM,2021-05-19,113.21
Cayman Islands,CYM,2021-05-25,118.23
Cayman Islands,CYM,2021-05-26,119.32
Cayman Islands,CYM,2021-05-28,120.48
Cayman Islands,CYM,2021-06-02,125.15
Cayman Islands,CYM,2021-06-03,126.27
Cayman Islands,CYM,2021-06-05,127.61
Cayman Islands,CYM,2021-06-08,130.4
Cayman Islands,CYM,2021-06-17,131.61
Cayman Islands,CYM,2021-06-21,133.7
Cayman Islands,CYM,2021-06-22,134.77
Cayman Islands,CYM,2021-06-24,135.83
Cayman Islands,CYM,2021-06-25,136.62
Cayman Islands,CYM,2021-06-28,140
Cayman Islands,CYM,2021-06-30,140.64
Cayman Islands,CYM,2021-07-01,140.83
Cayman Islands,CYM,2021-07-02,140.98
Cayman Islands,CYM,2021-07-06,141.5
Cayman Islands,CYM,2021-07-07,141.67
Cayman Islands,CYM,2021-07-08,141.77
Cayman Islands,CYM,2021-07-12,142.31
Cayman Islands,CYM,2021-07-14,143.07
Cayman Islands,CYM,2021-07-15,143.61
Cayman Islands,CYM,2021-07-19,144.49
Cayman Islands,CYM,2021-07-21,144.86
Cayman Islands,CYM,2021-07-22,145.03
Cayman Islands,CYM,2021-07-23,145.14
Cayman Islands,CYM,2021-07-27,145.86
Cayman Islands,CYM,2021-07-29,146.16
Cayman Islands,CYM,2021-07-30,146.93
Cayman Islands,CYM,2021-08-02,147.55
Cayman Islands,CYM,2021-08-06,148
Cayman Islands,CYM,2021-08-10,148.71
Cayman Islands,CYM,2021-08-11,148.97
Cayman Islands,CYM,2021-08-12,149.17
Cayman Islands,CYM,2021-08-18,149.83
Cayman Islands,CYM,2021-08-20,150.06
Cayman Islands,CYM,2021-08-24,150.63
Cayman Islands,CYM,2021-08-29,150.92
Cayman Islands,CYM,2021-08-31,151.9
Cayman Islands,CYM,2021-09-02,152.44
Cayman Islands,CYM,2021-09-06,153.47
Cayman Islands,CYM,2021-09-08,153.99
Cayman Islands,CYM,2021-09-10,154.34
Cayman Islands,CYM,2021-09-11,154.68
Cayman Islands,CYM,2021-09-14,156.25
Cayman Islands,CYM,2021-09-15,156.85
Cayman Islands,CYM,2021-09-16,157.31
Cayman Islands,CYM,2021-09-21,158.61
Cayman Islands,CYM,2021-09-22,158.95
Cayman Islands,CYM,2021-09-29,160.39
Cayman Islands,CYM,2021-10-22,166.96
Cayman Islands,CYM,2021-10-29,170.6
Cayman Islands,CYM,2021-11-05,175.2
Cayman Islands,CYM,2021-11-12,179.61
Cayman Islands,CYM,2021-11-19,182.08
Cayman Islands,CYM,2021-11-29,186.29
Cayman Islands,CYM,2021-12-03,189.05
Cayman Islands,CYM,2021-12-10,192.76
Cayman Islands,CYM,2021-12-17,196.11
Cayman Islands,CYM,2021-12-23,196.41
Cayman Islands,CYM,2022-01-07,201.51
Cayman Islands,CYM,2022-01-14,203.36
Cayman Islands,CYM,2022-01-21,205.41
Cayman Islands,CYM,2022-01-28,206.67
Cayman Islands,CYM,2022-02-04,207.58
Cayman Islands,CYM,2022-02-11,207.58
Cayman Islands,CYM,2022-02-18,208.94
Cayman Islands,CYM,2022-03-25,212.21
Cayman Islands,CYM,2022-04-01,212.64
Central African Republic,CAF,2021-05-12,0.01
Central African Republic,CAF,2021-05-31,0.37
Central African Republic,CAF,2021-06-08,0.54
Central African Republic,CAF,2021-06-14,0.6
Central African Republic,CAF,2021-06-15,0.87
Central African Republic,CAF,2021-06-23,1.59
Central African Republic,CAF,2021-06-30,1.6
Central African Republic,CAF,2021-07-19,1.87
Central African Republic,CAF,2021-07-24,1.91
Central African Republic,CAF,2021-08-03,1.93
Central African Republic,CAF,2021-08-16,1.95
Central African Republic,CAF,2021-08-25,2.21
Central African Republic,CAF,2021-09-22,3.06
Central African Republic,CAF,2021-09-30,4.21
Central African Republic,CAF,2021-10-14,5.19
Central African Republic,CAF,2021-10-21,7.84
Central African Republic,CAF,2021-11-01,8.58
Central African Republic,CAF,2021-11-07,8.58
Central African Republic,CAF,2021-11-19,8.59
Central African Republic,CAF,2021-12-04,8.88
Central African Republic,CAF,2022-01-15,11.95
Central African Republic,CAF,2022-01-21,12.28
Central African Republic,CAF,2022-01-31,13.25
Central African Republic,CAF,2022-02-06,14.2
Central African Republic,CAF,2022-02-18,16.75
Central African Republic,CAF,2022-02-25,17.39
Central African Republic,CAF,2022-03-04,18.3
Central African Republic,CAF,2022-03-11,19.69
Central African Republic,CAF,2022-03-25,20.59
Central African Republic,CAF,2022-03-31,37.02
Chad,TCD,2021-06-10,0.03
Chad,TCD,2021-06-23,0.05
Chad,TCD,2021-06-28,0.06
Chad,TCD,2021-07-05,0.09
Chad,TCD,2021-07-07,0.12
Chad,TCD,2021-07-15,0.14
Chad,TCD,2021-07-21,0.17
Chad,TCD,2021-07-29,0.18
Chad,TCD,2021-08-05,0.21
Chad,TCD,2021-08-12,0.24
Chad,TCD,2021-08-19,0.27
Chad,TCD,2021-08-28,0.31
Chad,TCD,2021-08-30,0.33
Chad,TCD,2021-09-02,0.4
Chad,TCD,2021-09-09,0.45
Chad,TCD,2021-09-12,0.58
Chad,TCD,2021-09-15,0.62
Chad,TCD,2021-09-19,0.73
Chad,TCD,2021-09-26,0.84
Chad,TCD,2021-09-29,0.91
Chad,TCD,2021-10-06,1.02
Chad,TCD,2021-10-11,1.08
Chad,TCD,2021-10-13,1.13
Chad,TCD,2021-10-17,1.18
Chad,TCD,2021-10-24,1.33
Chad,TCD,2021-10-31,1.34
Chad,TCD,2021-11-03,1.35
Chad,TCD,2021-11-07,1.38
Chad,TCD,2021-11-10,1.41
Chad,TCD,2021-11-14,1.43
Chad,TCD,2021-11-21,1.48
Chad,TCD,2021-11-27,1.53
Chad,TCD,2021-12-05,1.63
Chad,TCD,2021-12-12,1.69
Chad,TCD,2022-01-16,2.22
Chad,TCD,2022-01-30,2.32
Chad,TCD,2022-02-04,2.36
Chad,TCD,2022-02-18,2.39
Chad,TCD,2022-03-04,2.44
Chad,TCD,2022-03-11,2.47
Chad,TCD,2022-03-18,2.48
Chad,TCD,2022-03-29,6
Chad,TCD,2022-03-31,9.7
Chile,CHL,2020-12-24,0
Chile,CHL,2020-12-25,0.03
Chile,CHL,2020-12-26,0.04
Chile,CHL,2020-12-27,0.05
Chile,CHL,2020-12-28,0.05
Chile,CHL,2020-12-29,0.05
Chile,CHL,2020-12-30,0.05
Chile,CHL,2020-12-31,0.05
Chile,CHL,2021-01-01,0.05
Chile,CHL,2021-01-02,0.05
Chile,CHL,2021-01-03,0.05
Chile,CHL,2021-01-04,0.05
Chile,CHL,2021-01-05,0.05
Chile,CHL,2021-01-06,0.06
Chile,CHL,2021-01-07,0.06
Chile,CHL,2021-01-08,0.06
Chile,CHL,2021-01-09,0.06
Chile,CHL,2021-01-10,0.06
Chile,CHL,2021-01-11,0.06
Chile,CHL,2021-01-12,0.06
Chile,CHL,2021-01-13,0.06
Chile,CHL,2021-01-14,0.1
Chile,CHL,2021-01-15,0.11
Chile,CHL,2021-01-16,0.12
Chile,CHL,2021-01-17,0.12
Chile,CHL,2021-01-18,0.17
Chile,CHL,2021-01-19,0.27
Chile,CHL,2021-01-20,0.32
Chile,CHL,2021-01-21,0.34
Chile,CHL,2021-01-22,0.34
Chile,CHL,2021-01-23,0.34
Chile,CHL,2021-01-24,0.34
Chile,CHL,2021-01-25,0.35
Chile,CHL,2021-01-26,0.35
Chile,CHL,2021-01-27,0.35
Chile,CHL,2021-01-28,0.35
Chile,CHL,2021-01-29,0.35
Chile,CHL,2021-01-30,0.35
Chile,CHL,2021-01-31,0.35
Chile,CHL,2021-02-01,0.35
Chile,CHL,2021-02-02,0.42
Chile,CHL,2021-02-03,1.31
Chile,CHL,2021-02-04,2.22
Chile,CHL,2021-02-05,3.11
Chile,CHL,2021-02-06,3.25
Chile,CHL,2021-02-07,3.3
Chile,CHL,2021-02-08,4.51
Chile,CHL,2021-02-09,5.87
Chile,CHL,2021-02-10,7.34
Chile,CHL,2021-02-11,8.66
Chile,CHL,2021-02-12,9.85
Chile,CHL,2021-02-13,10.01
Chile,CHL,2021-02-14,10.03
Chile,CHL,2021-02-15,11.41
Chile,CHL,2021-02-16,12.56
Chile,CHL,2021-02-17,13.54
Chile,CHL,2021-02-18,14.35
Chile,CHL,2021-02-19,15.09
Chile,CHL,2021-02-20,15.14
Chile,CHL,2021-02-21,15.14
Chile,CHL,2021-02-22,15.71
Chile,CHL,2021-02-23,16.2
Chile,CHL,2021-02-24,16.65
Chile,CHL,2021-02-25,17.09
Chile,CHL,2021-02-26,17.5
Chile,CHL,2021-02-27,17.56
Chile,CHL,2021-02-28,17.56
Chile,CHL,2021-03-01,18.27
Chile,CHL,2021-03-02,19.17
Chile,CHL,2021-03-03,20.79
Chile,CHL,2021-03-04,22.41
Chile,CHL,2021-03-05,23.96
Chile,CHL,2021-03-06,24.13
Chile,CHL,2021-03-07,24.17
Chile,CHL,2021-03-08,26
Chile,CHL,2021-03-09,27.96
Chile,CHL,2021-03-10,30.05
Chile,CHL,2021-03-11,32.22
Chile,CHL,2021-03-12,34.17
Chile,CHL,2021-03-13,34.43
Chile,CHL,2021-03-14,34.47
Chile,CHL,2021-03-15,36.71
Chile,CHL,2021-03-16,38.85
Chile,CHL,2021-03-17,40.76
Chile,CHL,2021-03-18,42.5
Chile,CHL,2021-03-19,44.04
Chile,CHL,2021-03-20,44.22
Chile,CHL,2021-03-21,44.24
Chile,CHL,2021-03-22,45.64
Chile,CHL,2021-03-23,46.89
Chile,CHL,2021-03-24,48.03
Chile,CHL,2021-03-25,49.14
Chile,CHL,2021-03-26,50.27
Chile,CHL,2021-03-27,50.35
Chile,CHL,2021-03-28,50.36
Chile,CHL,2021-03-29,51.75
Chile,CHL,2021-03-30,53.2
Chile,CHL,2021-03-31,54.66
Chile,CHL,2021-04-01,56.24
Chile,CHL,2021-04-02,56.28
Chile,CHL,2021-04-03,56.29
Chile,CHL,2021-04-04,56.3
Chile,CHL,2021-04-05,57.78
Chile,CHL,2021-04-06,59.03
Chile,CHL,2021-04-07,60.25
Chile,CHL,2021-04-08,61.5
Chile,CHL,2021-04-09,62.64
Chile,CHL,2021-04-10,62.77
Chile,CHL,2021-04-11,62.78
Chile,CHL,2021-04-12,64.02
Chile,CHL,2021-04-13,65.24
Chile,CHL,2021-04-14,66.44
Chile,CHL,2021-04-15,67.52
Chile,CHL,2021-04-16,68.53
Chile,CHL,2021-04-17,68.65
Chile,CHL,2021-04-18,68.66
Chile,CHL,2021-04-19,69.68
Chile,CHL,2021-04-20,70.66
Chile,CHL,2021-04-21,71.59
Chile,CHL,2021-04-22,72.63
Chile,CHL,2021-04-23,73.59
Chile,CHL,2021-04-24,73.68
Chile,CHL,2021-04-25,73.69
Chile,CHL,2021-04-26,74.71
Chile,CHL,2021-04-27,75.61
Chile,CHL,2021-04-28,76.49
Chile,CHL,2021-04-29,77.3
Chile,CHL,2021-04-30,77.76
Chile,CHL,2021-05-01,77.77
Chile,CHL,2021-05-02,77.78
Chile,CHL,2021-05-03,78.57
Chile,CHL,2021-05-04,79.45
Chile,CHL,2021-05-05,80.36
Chile,CHL,2021-05-06,81.19
Chile,CHL,2021-05-07,81.96
Chile,CHL,2021-05-08,82.09
Chile,CHL,2021-05-09,82.1
Chile,CHL,2021-05-10,83
Chile,CHL,2021-05-11,84.01
Chile,CHL,2021-05-12,84.96
Chile,CHL,2021-05-13,85.78
Chile,CHL,2021-05-14,86.62
Chile,CHL,2021-05-15,86.62
Chile,CHL,2021-05-16,86.63
Chile,CHL,2021-05-17,87.52
Chile,CHL,2021-05-18,88.48
Chile,CHL,2021-05-19,89.35
Chile,CHL,2021-05-20,90.35
Chile,CHL,2021-05-21,90.4
Chile,CHL,2021-05-22,90.57
Chile,CHL,2021-05-23,90.59
Chile,CHL,2021-05-24,91.83
Chile,CHL,2021-05-25,93.11
Chile,CHL,2021-05-26,94.3
Chile,CHL,2021-05-27,95.36
Chile,CHL,2021-05-28,96.33
Chile,CHL,2021-05-29,96.58
Chile,CHL,2021-05-30,96.63
Chile,CHL,2021-05-31,97.76
Chile,CHL,2021-06-01,98.91
Chile,CHL,2021-06-02,99.97
Chile,CHL,2021-06-03,100.83
Chile,CHL,2021-06-04,101.58
Chile,CHL,2021-06-05,101.78
Chile,CHL,2021-06-06,101.81
Chile,CHL,2021-06-07,102.75
Chile,CHL,2021-06-08,103.71
Chile,CHL,2021-06-09,104.72
Chile,CHL,2021-06-10,105.78
Chile,CHL,2021-06-11,106.71
Chile,CHL,2021-06-12,106.88
Chile,CHL,2021-06-13,106.89
Chile,CHL,2021-06-14,108.05
Chile,CHL,2021-06-15,109.14
Chile,CHL,2021-06-16,110.33
Chile,CHL,2021-06-17,111.29
Chile,CHL,2021-06-18,111.84
Chile,CHL,2021-06-19,112.04
Chile,CHL,2021-06-20,112.06
Chile,CHL,2021-06-21,112.16
Chile,CHL,2021-06-22,113.77
Chile,CHL,2021-06-23,115.08
Chile,CHL,2021-06-24,116.4
Chile,CHL,2021-06-25,117.5
Chile,CHL,2021-06-26,117.77
Chile,CHL,2021-06-27,117.8
Chile,CHL,2021-06-28,117.83
Chile,CHL,2021-06-29,119.13
Chile,CHL,2021-06-30,120.2
Chile,CHL,2021-07-01,121.15
Chile,CHL,2021-07-02,121.89
Chile,CHL,2021-07-03,122.09
Chile,CHL,2021-07-04,122.11
Chile,CHL,2021-07-05,122.92
Chile,CHL,2021-07-06,123.6
Chile,CHL,2021-07-07,124.45
Chile,CHL,2021-07-08,125.26
Chile,CHL,2021-07-09,125.99
Chile,CHL,2021-07-10,126.22
Chile,CHL,2021-07-11,126.24
Chile,CHL,2021-07-12,127.18
Chile,CHL,2021-07-13,128.14
Chile,CHL,2021-07-14,128.99
Chile,CHL,2021-07-15,129.86
Chile,CHL,2021-07-16,129.88
Chile,CHL,2021-07-17,130.01
Chile,CHL,2021-07-18,130.02
Chile,CHL,2021-07-19,130.66
Chile,CHL,2021-07-20,131.36
Chile,CHL,2021-07-21,131.91
Chile,CHL,2021-07-22,132.32
Chile,CHL,2021-07-23,132.92
Chile,CHL,2021-07-24,133.1
Chile,CHL,2021-07-25,133.12
Chile,CHL,2021-07-26,133.42
Chile,CHL,2021-07-27,133.68
Chile,CHL,2021-07-28,133.87
Chile,CHL,2021-07-29,134.34
Chile,CHL,2021-07-30,134.74
Chile,CHL,2021-07-31,134.8
Chile,CHL,2021-08-01,134.8
Chile,CHL,2021-08-02,135.45
Chile,CHL,2021-08-03,136.17
Chile,CHL,2021-08-04,136.51
Chile,CHL,2021-08-05,136.75
Chile,CHL,2021-08-06,136.93
Chile,CHL,2021-08-07,136.94
Chile,CHL,2021-08-08,136.94
Chile,CHL,2021-08-09,137.45
Chile,CHL,2021-08-10,137.91
Chile,CHL,2021-08-11,138.9
Chile,CHL,2021-08-12,139.79
Chile,CHL,2021-08-13,140.56
