;Country;Code;Date;Vax_Rate;Index;Region;Income_group
15289;Guinea;GIN;2021-10;16.65;72;Sub-Saharan Africa;Low income
7843;Costa Rica;CRI;2021-10;119.17;44;Latin America & Caribbean;Upper middle income
243;Albania;ALB;2021-10;66.2;3;Europe & Central Asia;Upper middle income
242;Albania;ALB;2021-10;66.02;3;Europe & Central Asia;Upper middle income
37275;Timor;TLS;2021-10;63.67;193;East Asia & Pacific;Lower middle income
4697;British Virgin Islands;VGB;2021-10;110.2;208;Latin America & Caribbean;High income
28527;Pakistan;PAK;2021-10;45.97;150;South Asia;Lower middle income
15348;Guinea-Bissau;GNB;2021-10;6.35;74;Sub-Saharan Africa;Low income
15532;Haiti;HTI;2021-10;1.17;85;Latin America & Caribbean;Lower middle income
15531;Haiti;HTI;2021-10;1.07;85;Latin America & Caribbean;Lower middle income
28414;Oman;OMN;2021-10;100.6;149;Middle East & North Africa;High income
15443;Guyana;GUY;2021-10;78.63;81;Latin America & Caribbean;Upper middle income
15442;Guyana;GUY;2021-10;77.89;81;Latin America & Caribbean;Upper middle income
28415;Oman;OMN;2021-10;108.74;149;Middle East & North Africa;High income
15349;Guinea-Bissau;GNB;2021-10;6.91;74;Sub-Saharan Africa;Low income
32797;Senegal;SEN;2021-10;10.68;169;Sub-Saharan Africa;Lower middle income
40763;Uzbekistan;UZB;2021-10;76.13;205;Europe & Central Asia;Lower middle income
40764;Uzbekistan;UZB;2021-10;76.71;205;Europe & Central Asia;Lower middle income
32796;Senegal;SEN;2021-10;10.64;169;Sub-Saharan Africa;Lower middle income
8061;Cote d'Ivoire;CIV;2021-10;11.62;37;Sub-Saharan Africa;Lower middle income
28526;Pakistan;PAK;2021-10;45.32;150;South Asia;Lower middle income
37312;Togo;TGO;2021-10;15.18;189;Sub-Saharan Africa;Low income
15598;Honduras;HND;2021-10;68.12;83;Latin America & Caribbean;Lower middle income
34449;South Africa;ZAF;2021-10;37.25;215;Sub-Saharan Africa;Upper middle income
28756;Palestine;PSE;2021-10;53.47;161;Middle East & North Africa;Lower middle income
32973;Serbia;SRB;2021-10;103.39;176;Europe & Central Asia;Upper middle income
34450;South Africa;ZAF;2021-10;37.28;215;Sub-Saharan Africa;Upper middle income
16281;Iceland;ISL;2021-10;154.77;93;Europe & Central Asia;High income
16280;Iceland;ISL;2021-10;153.96;93;Europe & Central Asia;High income
28755;Palestine;PSE;2021-10;44.07;161;Middle East & North Africa;Lower middle income
32972;Serbia;SRB;2021-10;103.12;176;Europe & Central Asia;Upper middle income
39257;United Arab Emirates;ARE;2021-10;211.44;5;Middle East & North Africa;High income
4698;British Virgin Islands;VGB;2021-10;111.34;208;Latin America & Caribbean;High income
15063;Guatemala;GTM;2021-10;47.03;79;Latin America & Caribbean;Upper middle income
15064;Guatemala;GTM;2021-10;47.1;79;Latin America & Caribbean;Upper middle income
1281;Australia;AUS;2021-10;138.06;10;East Asia & Pacific;High income
1280;Australia;AUS;2021-10;137.72;10;East Asia & Pacific;High income
15863;Hong Kong;HKG;2021-10;119.74;82;East Asia & Pacific;High income
16155;Hungary;HUN;2021-10;132.28;86;Europe & Central Asia;High income
27827;North Macedonia;MKD;2021-10;76.87;127;Europe & Central Asia;Upper middle income
6530;Chad;TCD;2021-10;1.34;188;Sub-Saharan Africa;Low income
7842;Costa Rica;CRI;2021-10;115.22;44;Latin America & Caribbean;Upper middle income
37313;Togo;TGO;2021-10;16.22;189;Sub-Saharan Africa;Low income
34261;Somalia;SOM;2021-10;4.08;175;Sub-Saharan Africa;Low income
7786;Congo;COG;2021-10;7.25;40;Sub-Saharan Africa;Lower middle income
27828;North Macedonia;MKD;2021-10;77.11;127;Europe & Central Asia;Upper middle income
4230;Botswana;BWA;2021-10;39.38;30;Sub-Saharan Africa;Upper middle income
4229;Botswana;BWA;2021-10;36.83;30;Sub-Saharan Africa;Upper middle income
39256;United Arab Emirates;ARE;2021-10;210.94;5;Middle East & North Africa;High income
16154;Hungary;HUN;2021-10;130.74;86;Europe & Central Asia;High income
7785;Congo;COG;2021-10;7.05;40;Sub-Saharan Africa;Lower middle income
6529;Chad;TCD;2021-10;1.33;188;Sub-Saharan Africa;Low income
1013;Armenia;ARM;2021-10;28.03;7;Europe & Central Asia;Upper middle income
259;Albania;ALB;2021-11;73.13;3;Europe & Central Asia;Upper middle income
24937;Mauritius;MUS;2021-11;143.5;136;Sub-Saharan Africa;Upper middle income
24938;Mauritius;MUS;2021-11;147.25;136;Sub-Saharan Africa;Upper middle income
32093;Saint Vincent and the Grenadines;VCT;2021-11;48.4;206;Latin America & Caribbean;Upper middle income
2469;Bangladesh;BGD;2021-11;57.99;17;South Asia;Lower middle income
258;Albania;ALB;2021-11;72.99;3;Europe & Central Asia;Upper middle income
33139;Sierra Leone;SLE;2021-11;10.67;172;Sub-Saharan Africa;Low income
32990;Serbia;SRB;2021-11;114.96;176;Europe & Central Asia;Upper middle income
41666;Zimbabwe;ZWE;2021-11;43.64;217;Sub-Saharan Africa;Lower middle income
32989;Serbia;SRB;2021-11;114.64;176;Europe & Central Asia;Upper middle income
33482;Singapore;SGP;2021-11;195.49;170;East Asia & Pacific;High income
32275;San Marino;SMR;2021-11;140.65;174;Europe & Central Asia;High income
32274;San Marino;SMR;2021-11;140.58;174;Europe & Central Asia;High income
32611;Saudi Arabia;SAU;2021-11;134.1;167;Middle East & North Africa;High income
33103;Seychelles;SYC;2021-11;180.06;185;Sub-Saharan Africa;High income
315;Algeria;DZA;2021-11;27.22;55;Middle East & North Africa;Lower middle income
316;Algeria;DZA;2021-11;27.55;55;Middle East & North Africa;Lower middle income
33104;Seychelles;SYC;2021-11;181.44;185;Sub-Saharan Africa;High income
33638;Sint Maarten (Dutch part);SXM;2021-11;118.45;184;Latin America & Caribbean;High income
35579;Sri Lanka;LKA;2021-11;138.01;113;South Asia;Lower middle income
35580;Sri Lanka;LKA;2021-11;138.04;113;South Asia;Lower middle income
41667;Zimbabwe;ZWE;2021-11;43.81;217;Sub-Saharan Africa;Lower middle income
33639;Sint Maarten (Dutch part);SXM;2021-11;119.06;184;Latin America & Caribbean;High income
24710;Malta;MLT;2021-11;185.99;129;Middle East & North Africa;High income
24709;Malta;MLT;2021-11;185.3;129;Middle East & North Africa;High income
27;Afghanistan;AFG;2021-11;10.09;1;South Asia;Low income
33483;Singapore;SGP;2021-11;195.96;170;East Asia & Pacific;High income
32321;Sao Tome and Principe;STP;2021-11;51.15;178;Sub-Saharan Africa;Lower middle income
32163;Samoa;WSM;2021-11;111.67;212;East Asia & Pacific;Lower middle income
32322;Sao Tome and Principe;STP;2021-11;54.33;178;Sub-Saharan Africa;Lower middle income
32798;Senegal;SEN;2021-11;11.07;169;Sub-Saharan Africa;Lower middle income
24885;Mauritania;MRT;2021-11;36.31;135;Sub-Saharan Africa;Lower middle income
24884;Mauritania;MRT;2021-11;36.14;135;Sub-Saharan Africa;Lower middle income
33138;Sierra Leone;SLE;2021-11;9.15;172;Sub-Saharan Africa;Low income
32094;Saint Vincent and the Grenadines;VCT;2021-11;48.95;206;Latin America & Caribbean;Upper middle income
32164;Samoa;WSM;2021-11;124.28;212;East Asia & Pacific;Lower middle income
32612;Saudi Arabia;SAU;2021-11;134.25;167;Middle East & North Africa;High income
1742;Azerbaijan;AZE;2021-11;102.58;12;Europe & Central Asia;Upper middle income
31976;Saint Lucia;LCA;2021-11;54.65;111;Latin America & Caribbean;Upper middle income
34474;South Africa;ZAF;2021-11;42.67;215;Sub-Saharan Africa;Upper middle income
34473;South Africa;ZAF;2021-11;42.38;215;Sub-Saharan Africa;Upper middle income
1311;Australia;AUS;2021-11;152.33;10;East Asia & Pacific;High income
1310;Australia;AUS;2021-11;151.97;10;East Asia & Pacific;High income
1890;Bahamas;BHS;2021-11;69.16;20;Latin America & Caribbean;High income
1891;Bahamas;BHS;2021-11;70.59;20;Latin America & Caribbean;High income
26504;Morocco;MAR;2021-11;130.81;120;Middle East & North Africa;Lower middle income
26503;Morocco;MAR;2021-11;130.63;120;Middle East & North Africa;Lower middle income
27834;North Macedonia;MKD;2021-11;80.01;127;Europe & Central Asia;Upper middle income
27835;North Macedonia;MKD;2021-11;81.36;127;Europe & Central Asia;Upper middle income
27667;Nigeria;NGA;2021-11;4.66;142;Sub-Saharan Africa;Lower middle income
28211;Norway;NOR;2021-11;158.49;145;Europe & Central Asia;High income
28416;Oman;OMN;2021-11;111.47;149;Middle East & North Africa;High income
28417;Oman;OMN;2021-11;113.62;149;Middle East & North Africa;High income
1017;Armenia;ARM;2021-11;41.65;7;Europe & Central Asia;Upper middle income
1016;Armenia;ARM;2021-11;37.43;7;Europe & Central Asia;Upper middle income
28548;Pakistan;PAK;2021-11;54.42;150;South Asia;Lower middle income
28549;Pakistan;PAK;2021-11;54.63;150;South Asia;Lower middle income
34264;Somalia;SOM;2021-11;5.9;175;Sub-Saharan Africa;Low income
34263;Somalia;SOM;2021-11;4.23;175;Sub-Saharan Africa;Low income
28759;Palestine;PSE;2021-11;57.91;161;Middle East & North Africa;Lower middle income
28760;Palestine;PSE;2021-11;59.76;161;Middle East & North Africa;Lower middle income
28212;Norway;NOR;2021-11;159.23;145;Europe & Central Asia;High income
27666;Nigeria;NGA;2021-11;4.56;142;Sub-Saharan Africa;Lower middle income
27576;Niger;NER;2021-11;3.87;141;Sub-Saharan Africa;Low income
26558;Mozambique;MOZ;2021-11;30.18;134;Sub-Saharan Africa;Low income
26760;Namibia;NAM;2021-11;24.36;139;Sub-Saharan Africa;Upper middle income
26759;Namibia;NAM;2021-11;23.74;139;Sub-Saharan Africa;Upper middle income
26930;Nepal;NPL;2021-11;57.95;146;South Asia;Lower middle income
26931;Nepal;NPL;2021-11;61.73;146;South Asia;Lower middle income
27026;Netherlands;NLD;2021-11;142.38;144;Europe & Central Asia;High income
27027;Netherlands;NLD;2021-11;143.99;144;Europe & Central Asia;High income
41195;Yemen;YEM;2021-11;1.79;214;Middle East & North Africa;Low income
27086;New Caledonia;NCL;2021-11;120.44;140;East Asia & Pacific;High income
27087;New Caledonia;NCL;2021-11;121.56;140;East Asia & Pacific;High income
34850;South Korea;KOR;2021-11;166.89;105;East Asia & Pacific;High income
34849;South Korea;KOR;2021-11;166.38;105;East Asia & Pacific;High income
1488;Austria;AUT;2021-11;153.8;11;Europe & Central Asia;High income
35015;South Sudan;SSD;2021-11;1.33;177;Sub-Saharan Africa;Low income
35016;South Sudan;SSD;2021-11;1.92;177;Sub-Saharan Africa;Low income
27392;New Zealand;NZL;2021-11;147.11;148;East Asia & Pacific;High income
27393;New Zealand;NZL;2021-11;147.93;148;East Asia & Pacific;High income
1487;Austria;AUT;2021-11;145.09;11;Europe & Central Asia;High income
26601;Myanmar;MMR;2021-11;52.38;130;East Asia & Pacific;Lower middle income
26600;Myanmar;MMR;2021-11;51.27;130;East Asia & Pacific;Lower middle income
27537;Nicaragua;NIC;2021-11;24.99;143;Latin America & Caribbean;Lower middle income
27538;Nicaragua;NIC;2021-11;90.01;143;Latin America & Caribbean;Lower middle income
27575;Niger;NER;2021-11;3.83;141;Sub-Saharan Africa;Low income
26559;Mozambique;MOZ;2021-11;31.55;134;Sub-Saharan Africa;Low income
26183;Montenegro;MNE;2021-11;84.43;131;Europe & Central Asia;Upper middle income
26182;Montenegro;MNE;2021-11;84.17;131;Europe & Central Asia;Upper middle income
28844;Panama;PAN;2021-11;135.67;151;Latin America & Caribbean;Upper middle income
28845;Panama;PAN;2021-11;136.6;151;Latin America & Caribbean;Upper middle income
30774;Qatar;QAT;2021-11;169.64;163;Middle East & North Africa;High income
30775;Qatar;QAT;2021-11;169.93;163;Middle East & North Africa;High income
2195;Bahrain;BHR;2021-11;166.97;19;Middle East & North Africa;High income
2196;Bahrain;BHR;2021-11;167.49;19;Middle East & North Africa;High income
41112;Vietnam;VNM;2021-11;124.36;210;East Asia & Pacific;Lower middle income
41111;Vietnam;VNM;2021-11;122.89;210;East Asia & Pacific;Lower middle income
25508;Moldova;MDA;2021-11;40.39;122;Europe & Central Asia;Upper middle income
25507;Moldova;MDA;2021-11;40.24;122;Europe & Central Asia;Upper middle income
31224;Romania;ROU;2021-11;77.73;164;Europe & Central Asia;Upper middle income
31225;Romania;ROU;2021-11;77.95;164;Europe & Central Asia;Upper middle income
409;Angola;AGO;2021-11;26.6;2;Sub-Saharan Africa;Lower middle income
408;Angola;AGO;2021-11;25.93;2;Sub-Saharan Africa;Lower middle income
31605;Russia;RUS;2021-11;86.28;165;Europe & Central Asia;Upper middle income
31606;Russia;RUS;2021-11;86.91;165;Europe & Central Asia;Upper middle income
33701;Slovakia;SVK;2021-11;103.08;180;Europe & Central Asia;High income
33700;Slovakia;SVK;2021-11;100.25;180;Europe & Central Asia;High income
31765;Rwanda;RWA;2021-11;50.96;166;Sub-Saharan Africa;Low income
31766;Rwanda;RWA;2021-11;52.55;166;Sub-Saharan Africa;Low income
25250;Mexico;MEX;2021-11;101.82;125;Latin America & Caribbean;Upper middle income
25249;Mexico;MEX;2021-11;101.66;125;Latin America & Caribbean;Upper middle income
31829;Saint Kitts and Nevis;KNA;2021-11;96.02;104;Latin America & Caribbean;High income
31830;Saint Kitts and Nevis;KNA;2021-11;97.83;104;Latin America & Caribbean;High income
31975;Saint Lucia;LCA;2021-11;54.57;111;Latin America & Caribbean;Upper middle income
34058;Slovenia;SVN;2021-11;121.5;181;Europe & Central Asia;High income
2468;Bangladesh;BGD;2021-11;57.55;17;South Asia;Lower middle income
34059;Slovenia;SVN;2021-11;121.93;181;Europe & Central Asia;High income
30433;Portugal;PRT;2021-11;171.52;159;Europe & Central Asia;High income
41329;Zambia;ZMB;2021-11;5.62;216;Sub-Saharan Africa;Lower middle income
41330;Zambia;ZMB;2021-11;5.74;216;Sub-Saharan Africa;Lower middle income
28891;Papua New Guinea;PNG;2021-11;4.78;155;East Asia & Pacific;Lower middle income
28892;Papua New Guinea;PNG;2021-11;5.12;155;East Asia & Pacific;Lower middle income
857;Argentina;ARG;2021-11;153.29;6;Latin America & Caribbean;Upper middle income
856;Argentina;ARG;2021-11;152.48;6;Latin America & Caribbean;Upper middle income
35259;Spain;ESP;2021-11;163.62;59;Europe & Central Asia;High income
35260;Spain;ESP;2021-11;164.04;59;Europe & Central Asia;High income
25846;Mongolia;MNG;2021-11;132.48;132;East Asia & Pacific;Lower middle income
25845;Mongolia;MNG;2021-11;132.45;132;East Asia & Pacific;Lower middle income
29111;Paraguay;PRY;2021-11;82.02;160;Latin America & Caribbean;Upper middle income
29112;Paraguay;PRY;2021-11;83.94;160;Latin America & Caribbean;Upper middle income
29427;Peru;PER;2021-11;127.99;152;Latin America & Caribbean;Upper middle income
29428;Peru;PER;2021-11;128.82;152;Latin America & Caribbean;Upper middle income
34209;Solomon Islands;SLB;2021-11;29.55;171;East Asia & Pacific;Lower middle income
34208;Solomon Islands;SLB;2021-11;27.53;171;East Asia & Pacific;Lower middle income
29725;Philippines;PHL;2021-11;73.21;153;East Asia & Pacific;Lower middle income
29726;Philippines;PHL;2021-11;77.82;153;East Asia & Pacific;Lower middle income
1743;Azerbaijan;AZE;2021-11;102.98;12;Europe & Central Asia;Upper middle income
30047;Poland;POL;2021-11;109.98;156;Europe & Central Asia;High income
30048;Poland;POL;2021-11;110.26;156;Europe & Central Asia;High income
505;Antigua and Barbuda;ATG;2021-11;119.15;9;Latin America & Caribbean;High income
504;Antigua and Barbuda;ATG;2021-11;118.58;9;Latin America & Caribbean;High income
30434;Portugal;PRT;2021-11;172.25;159;Europe & Central Asia;High income
6888;Chile;CHL;2021-11;212.87;35;Latin America & Caribbean;High income
3554;Benin;BEN;2021-11;6.64;15;Sub-Saharan Africa;Lower middle income
15094;Guatemala;GTM;2021-11;55.18;79;Latin America & Caribbean;Upper middle income
37923;Tunisia;TUN;2021-11;87.99;196;Middle East & North Africa;Lower middle income
37924;Tunisia;TUN;2021-11;88.48;196;Middle East & North Africa;Lower middle income
12485;Finland;FIN;2021-11;155.05;62;Europe & Central Asia;High income
12484;Finland;FIN;2021-11;152.92;62;Europe & Central Asia;High income
5371;Burundi;BDI;2021-11;0.02;13;Sub-Saharan Africa;Low income
5372;Burundi;BDI;2021-11;0.02;13;Sub-Saharan Africa;Low income
3611;Bermuda;BMU;2021-11;163.21;24;North America;High income
19903;Kazakhstan;KAZ;2021-11;88.32;99;Europe & Central Asia;Upper middle income
19904;Kazakhstan;KAZ;2021-11;88.38;99;Europe & Central Asia;Upper middle income
12421;Fiji;FJI;2021-11;137.02;63;East Asia & Pacific;Upper middle income
12420;Fiji;FJI;2021-11;134.37;63;East Asia & Pacific;Upper middle income
36501;Syria;SYR;2021-11;7.78;186;Middle East & North Africa;Low income
20167;Kenya;KEN;2021-11;12.85;100;Sub-Saharan Africa;Lower middle income
20168;Kenya;KEN;2021-11;13.05;100;Sub-Saharan Africa;Lower middle income
12361;Faeroe Islands;FRO;2021-11;159.72;65;Europe & Central Asia;High income
12887;France;FRA;2021-11;157.0;64;Europe & Central Asia;High income
12360;Faeroe Islands;FRO;2021-11;159.17;65;Europe & Central Asia;High income
12888;France;FRA;2021-11;157.83;64;Europe & Central Asia;High income
19654;Jordan;JOR;2021-11;76.64;97;Middle East & North Africa;Upper middle income
36722;Taiwan;TWN;2021-11;132.24;199;East Asia & Pacific;High income
40565;Uruguay;URY;2021-11;195.17;203;Latin America & Caribbean;High income
3724;Bhutan;BTN;2021-11;147.91;29;South Asia;Lower middle income
3723;Bhutan;BTN;2021-11;147.88;29;South Asia;Lower middle income
19085;Jamaica;JAM;2021-11;37.18;96;Latin America & Caribbean;Upper middle income
19086;Jamaica;JAM;2021-11;37.29;96;Latin America & Caribbean;Upper middle income
40564;Uruguay;URY;2021-11;195.07;203;Latin America & Caribbean;High income
13060;French Polynesia;PYF;2021-11;112.83;162;East Asia & Pacific;High income
13059;French Polynesia;PYF;2021-11;111.34;162;East Asia & Pacific;High income
36721;Taiwan;TWN;2021-11;131.02;199;East Asia & Pacific;High income
19415;Japan;JPN;2021-11;156.37;98;East Asia & Pacific;High income
19416;Japan;JPN;2021-11;156.5;98;East Asia & Pacific;High income
5347;Burkina Faso;BFA;2021-11;3.08;16;Sub-Saharan Africa;Low income
40838;Vanuatu;VUT;2021-11;39.07;211;East Asia & Pacific;Lower middle income
40839;Vanuatu;VUT;2021-11;41.21;211;East Asia & Pacific;Lower middle income
19655;Jordan;JOR;2021-11;76.78;97;Middle East & North Africa;Upper middle income
36500;Syria;SYR;2021-11;7.74;186;Middle East & North Africa;Low income
12157;Ethiopia;ETH;2021-11;7.9;61;Sub-Saharan Africa;Low income
12156;Ethiopia;ETH;2021-11;7.65;61;Sub-Saharan Africa;Low income
3553;Benin;BEN;2021-11;3.08;15;Sub-Saharan Africa;Lower middle income
20634;Laos;LAO;2021-11;79.0;107;East Asia & Pacific;Lower middle income
11161;Egypt;EGY;2021-11;38.98;57;Middle East & North Africa;Lower middle income
36359;Switzerland;CHE;2021-11;136.58;33;Europe & Central Asia;High income
21009;Latvia;LVA;2021-11;121.19;117;Europe & Central Asia;High income
21010;Latvia;LVA;2021-11;121.81;117;Europe & Central Asia;High income
11160;Egypt;EGY;2021-11;38.28;57;Middle East & North Africa;Lower middle income
38486;Turks and Caicos Islands;TCA;2021-11;143.64;187;Latin America & Caribbean;High income
21407;Lebanon;LBN;2021-11;52.99;108;Middle East & North Africa;Upper middle income
21408;Lebanon;LBN;2021-11;53.2;108;Middle East & North Africa;Upper middle income
10981;Ecuador;ECU;2021-11;140.88;56;Latin America & Caribbean;Upper middle income
10980;Ecuador;ECU;2021-11;140.28;56;Latin America & Caribbean;Upper middle income
6198;Canada;CAN;2021-11;159.18;32;North America;High income
6199;Canada;CAN;2021-11;159.47;32;North America;High income
10565;Dominican Republic;DOM;2021-11;126.14;54;Latin America & Caribbean;Upper middle income
36360;Switzerland;CHE;2021-11;137.27;33;Europe & Central Asia;High income
11325;El Salvador;SLV;2021-11;140.28;173;Latin America & Caribbean;Lower middle income
11326;El Salvador;SLV;2021-11;140.83;173;Latin America & Caribbean;Lower middle income
5839;Cameroon;CMR;2021-11;3.5;38;Sub-Saharan Africa;Lower middle income
5674;Cambodia;KHM;2021-11;169.11;102;East Asia & Pacific;Lower middle income
5675;Cambodia;KHM;2021-11;169.45;102;East Asia & Pacific;Lower middle income
20263;Kiribati;KIR;2021-11;60.07;103;East Asia & Pacific;Lower middle income
20264;Kiribati;KIR;2021-11;67.69;103;East Asia & Pacific;Lower middle income
20284;Kuwait;KWT;2021-11;151.98;106;Middle East & North Africa;High income
11939;Eswatini;SWZ;2021-11;26.14;183;Sub-Saharan Africa;Lower middle income
11938;Eswatini;SWZ;2021-11;25.02;183;Sub-Saharan Africa;Lower middle income
13117;Gabon;GAB;2021-11;12.0;67;Sub-Saharan Africa;Upper middle income
38339;Turkey;TUR;2021-11;141.41;197;Europe & Central Asia;Upper middle income
11767;Estonia;EST;2021-11;125.24;60;Europe & Central Asia;High income
11766;Estonia;EST;2021-11;124.77;60;Europe & Central Asia;High income
20442;Kyrgyzstan;KGZ;2021-11;30.35;101;Europe & Central Asia;Lower middle income
20443;Kyrgyzstan;KGZ;2021-11;30.5;101;Europe & Central Asia;Lower middle income
11419;Equatorial Guinea;GNQ;2021-11;30.74;75;Sub-Saharan Africa;Upper middle income
11418;Equatorial Guinea;GNQ;2021-11;30.69;75;Sub-Saharan Africa;Upper middle income
5838;Cameroon;CMR;2021-11;3.39;38;Sub-Saharan Africa;Lower middle income
38340;Turkey;TUR;2021-11;141.56;197;Europe & Central Asia;Upper middle income
13118;Gabon;GAB;2021-11;12.2;67;Sub-Saharan Africa;Upper middle income
18868;Italy;ITA;2021-11;160.16;95;Europe & Central Asia;High income
18867;Italy;ITA;2021-11;159.46;95;Europe & Central Asia;High income
4183;Bosnia and Herzegovina;BIH;2021-11;47.61;21;Europe & Central Asia;Upper middle income
16624;India;IND;2021-11;88.16;89;South Asia;Lower middle income
16625;India;IND;2021-11;88.78;89;South Asia;Lower middle income
40783;Uzbekistan;UZB;2021-11;98.44;205;Europe & Central Asia;Lower middle income
15357;Guinea-Bissau;GNB;2021-11;18.28;74;Sub-Saharan Africa;Low income
15356;Guinea-Bissau;GNB;2021-11;18.11;74;Sub-Saharan Africa;Low income
15299;Guinea;GIN;2021-11;18.22;72;Sub-Saharan Africa;Low income
15298;Guinea;GIN;2021-11;18.21;72;Sub-Saharan Africa;Low income
37316;Togo;TGO;2021-11;17.78;189;Sub-Saharan Africa;Low income
17057;Indonesia;IDN;2021-11;84.55;87;East Asia & Pacific;Lower middle income
17058;Indonesia;IDN;2021-11;84.98;87;East Asia & Pacific;Lower middle income
15093;Guatemala;GTM;2021-11;54.8;79;Latin America & Caribbean;Upper middle income
4700;British Virgin Islands;VGB;2021-11;113.76;208;Latin America & Caribbean;High income
4701;British Virgin Islands;VGB;2021-11;114.75;208;Latin America & Caribbean;High income
37317;Togo;TGO;2021-11;19.64;189;Sub-Saharan Africa;Low income
37117;Thailand;THA;2021-11;131.7;190;East Asia & Pacific;Upper middle income
37118;Thailand;THA;2021-11;132.04;190;East Asia & Pacific;Upper middle income
15459;Guyana;GUY;2021-11;85.62;81;Latin America & Caribbean;Upper middle income
15460;Guyana;GUY;2021-11;85.87;81;Latin America & Caribbean;Upper middle income
15893;Hong Kong;HKG;2021-11;125.22;82;East Asia & Pacific;High income
15892;Hong Kong;HKG;2021-11;124.94;82;East Asia & Pacific;High income
15602;Honduras;HND;2021-11;79.11;83;Latin America & Caribbean;Lower middle income
15601;Honduras;HND;2021-11;78.67;83;Latin America & Caribbean;Lower middle income
4555;Brazil;BRA;2021-11;143.84;26;Latin America & Caribbean;Upper middle income
4232;Botswana;BWA;2021-11;47.06;30;Sub-Saharan Africa;Upper middle income
4231;Botswana;BWA;2021-11;42.91;30;Sub-Saharan Africa;Upper middle income
17191;Iran;IRN;2021-11;123.03;91;Middle East & North Africa;Lower middle income
16158;Hungary;HUN;2021-11;141.14;86;Europe & Central Asia;High income
4556;Brazil;BRA;2021-11;144.62;26;Latin America & Caribbean;Upper middle income
37279;Timor;TLS;2021-11;79.47;193;East Asia & Pacific;Lower middle income
15537;Haiti;HTI;2021-11;1.6;85;Latin America & Caribbean;Lower middle income
15536;Haiti;HTI;2021-11;1.37;85;Latin America & Caribbean;Lower middle income
37280;Timor;TLS;2021-11;82.76;193;East Asia & Pacific;Lower middle income
16287;Iceland;ISL;2021-11;172.83;93;Europe & Central Asia;High income
16288;Iceland;ISL;2021-11;175.87;93;Europe & Central Asia;High income
16159;Hungary;HUN;2021-11;148.25;86;Europe & Central Asia;High income
10564;Dominican Republic;DOM;2021-11;125.97;54;Latin America & Caribbean;Upper middle income
17192;Iran;IRN;2021-11;123.23;91;Middle East & North Africa;Lower middle income
14814;Grenada;GRD;2021-11;64.88;77;Latin America & Caribbean;Upper middle income
17975;Isle of Man;IMN;2021-11;155.87;88;Europe & Central Asia;High income
13922;Ghana;GHA;2021-11;11.01;70;Sub-Saharan Africa;Lower middle income
13921;Ghana;GHA;2021-11;10.61;70;Sub-Saharan Africa;Lower middle income
13763;Germany;DEU;2021-11;147.9;50;Europe & Central Asia;High income
18397;Israel;ISR;2021-11;174.68;94;Middle East & North Africa;High income
18398;Israel;ISR;2021-11;174.84;94;Middle East & North Africa;High income
13762;Germany;DEU;2021-11;146.8;50;Europe & Central Asia;High income
37583;Trinidad and Tobago;TTO;2021-11;93.21;195;Latin America & Caribbean;High income
37584;Trinidad and Tobago;TTO;2021-11;93.56;195;Latin America & Caribbean;High income
13318;Georgia;GEO;2021-11;54.86;69;Europe & Central Asia;Upper middle income
13317;Georgia;GEO;2021-11;54.16;69;Europe & Central Asia;Upper middle income
5207;Bulgaria;BGR;2021-11;48.01;18;Europe & Central Asia;Upper middle income
5208;Bulgaria;BGR;2021-11;48.29;18;Europe & Central Asia;Upper middle income
13154;Gambia;GMB;2021-11;10.78;73;Sub-Saharan Africa;Low income
13153;Gambia;GMB;2021-11;10.76;73;Sub-Saharan Africa;Low income
17974;Isle of Man;IMN;2021-11;155.86;88;Europe & Central Asia;High income
36860;Tajikistan;TJK;2021-11;54.28;191;Europe & Central Asia;Lower middle income
36861;Tajikistan;TJK;2021-11;57.22;191;Europe & Central Asia;Lower middle income
4866;Brunei;BRN;2021-11;170.13;28;East Asia & Pacific;High income
14744;Greenland;GRL;2021-11;136.55;78;Europe & Central Asia;High income
36881;Tanzania;TZA;2021-11;2.17;200;Sub-Saharan Africa;Lower middle income
14743;Greenland;GRL;2021-11;136.07;78;Europe & Central Asia;High income
37341;Tonga;TON;2021-11;109.36;194;East Asia & Pacific;Upper middle income
17301;Iraq;IRQ;2021-11;29.26;92;Middle East & North Africa;Upper middle income
17302;Iraq;IRQ;2021-11;29.79;92;Middle East & North Africa;Upper middle income
14506;Greece;GRC;2021-11;139.97;76;Europe & Central Asia;High income
14815;Grenada;GRD;2021-11;66.1;77;Latin America & Caribbean;Upper middle income
14505;Greece;GRC;2021-11;139.15;76;Europe & Central Asia;High income
4040;Bolivia;BOL;2021-11;72.76;25;Latin America & Caribbean;Lower middle income
14125;Gibraltar;GIB;2021-11;290.98;71;Europe & Central Asia;High income
14124;Gibraltar;GIB;2021-11;289.69;71;Europe & Central Asia;High income
4039;Bolivia;BOL;2021-11;72.44;25;Latin America & Caribbean;Lower middle income
17661;Ireland;IRL;2021-11;166.89;90;Europe & Central Asia;High income
17662;Ireland;IRL;2021-11;167.74;90;Europe & Central Asia;High income
4865;Brunei;BRN;2021-11;169.41;28;East Asia & Pacific;High income
37342;Tonga;TON;2021-11;110.7;194;East Asia & Pacific;Upper middle income
40158;United States;USA;2021-11;142.09;204;North America;High income
40784;Uzbekistan;UZB;2021-11;99.22;205;Europe & Central Asia;Lower middle income
