,Country,Code,Date,Vax_Rate,Index,Region,Income_group
22986,Luxembourg,LUX,2/17/2022,198.79,116,Europe & Central Asia,High income
22987,Luxembourg,LUX,2/18/2022,198.95,116,Europe & Central Asia,High income
22988,Luxembourg,LUX,2/19/2022,199.12,116,Europe & Central Asia,High income
22989,Luxembourg,LUX,2/20/2022,199.13,116,Europe & Central Asia,High income
22990,Luxembourg,LUX,2/21/2022,199.24,116,Europe & Central Asia,High income
22991,Luxembourg,LUX,2/22/2022,199.4,116,Europe & Central Asia,High income
22992,Luxembourg,LUX,2/23/2022,199.51,116,Europe & Central Asia,High income
22993,Luxembourg,LUX,2/24/2022,199.65,116,Europe & Central Asia,High income
22994,Luxembourg,LUX,2/25/2022,199.83,116,Europe & Central Asia,High income
22995,Luxembourg,LUX,2/26/2022,199.96,116,Europe & Central Asia,High income
22996,Luxembourg,LUX,2/28/2022,199.97,116,Europe & Central Asia,High income
22997,Luxembourg,LUX,3/1/2022,200.13,116,Europe & Central Asia,High income
22998,Luxembourg,LUX,3/2/2022,200.22,116,Europe & Central Asia,High income
22999,Luxembourg,LUX,3/3/2022,200.34,116,Europe & Central Asia,High income
23000,Luxembourg,LUX,3/4/2022,200.45,116,Europe & Central Asia,High income
23001,Luxembourg,LUX,3/5/2022,200.57,116,Europe & Central Asia,High income
23002,Luxembourg,LUX,3/7/2022,200.58,116,Europe & Central Asia,High income
23003,Luxembourg,LUX,3/8/2022,200.69,116,Europe & Central Asia,High income
23004,Luxembourg,LUX,3/9/2022,200.75,116,Europe & Central Asia,High income
23005,Luxembourg,LUX,3/10/2022,200.83,116,Europe & Central Asia,High income
23006,Luxembourg,LUX,3/11/2022,200.92,116,Europe & Central Asia,High income
23007,Luxembourg,LUX,3/12/2022,201.01,116,Europe & Central Asia,High income
23008,Luxembourg,LUX,3/14/2022,201.03,116,Europe & Central Asia,High income
23009,Luxembourg,LUX,3/15/2022,201.13,116,Europe & Central Asia,High income
23010,Luxembourg,LUX,3/16/2022,201.18,116,Europe & Central Asia,High income
23011,Luxembourg,LUX,3/17/2022,201.25,116,Europe & Central Asia,High income
23012,Luxembourg,LUX,3/18/2022,201.32,116,Europe & Central Asia,High income
23013,Luxembourg,LUX,3/19/2022,201.38,116,Europe & Central Asia,High income
23014,Luxembourg,LUX,3/20/2022,201.38,116,Europe & Central Asia,High income
23015,Luxembourg,LUX,3/21/2022,201.38,116,Europe & Central Asia,High income
23016,Luxembourg,LUX,3/22/2022,201.46,116,Europe & Central Asia,High income
23017,Luxembourg,LUX,3/23/2022,201.5,116,Europe & Central Asia,High income
23018,Luxembourg,LUX,3/24/2022,201.55,116,Europe & Central Asia,High income
23019,Luxembourg,LUX,3/25/2022,201.61,116,Europe & Central Asia,High income
23020,Luxembourg,LUX,3/26/2022,201.66,116,Europe & Central Asia,High income
23021,Luxembourg,LUX,3/28/2022,201.67,116,Europe & Central Asia,High income
23022,Luxembourg,LUX,3/29/2022,201.73,116,Europe & Central Asia,High income
23023,Luxembourg,LUX,3/30/2022,201.78,116,Europe & Central Asia,High income
23024,Luxembourg,LUX,3/31/2022,201.83,116,Europe & Central Asia,High income
23025,Luxembourg,LUX,4/1/2022,201.88,116,Europe & Central Asia,High income
23026,Luxembourg,LUX,4/2/2022,201.92,116,Europe & Central Asia,High income
23027,Macao,MAC,2/8/2021,0,118,East Asia & Pacific,High income
23028,Macao,MAC,2/9/2021,0.09,118,East Asia & Pacific,High income
23029,Macao,MAC,2/17/2021,0.3,118,East Asia & Pacific,High income
23030,Macao,MAC,2/22/2021,0.56,118,East Asia & Pacific,High income
23031,Macao,MAC,2/24/2021,1.41,118,East Asia & Pacific,High income
23032,Macao,MAC,2/25/2021,1.62,118,East Asia & Pacific,High income
23033,Macao,MAC,2/26/2021,1.82,118,East Asia & Pacific,High income
23034,Macao,MAC,2/28/2021,2.19,118,East Asia & Pacific,High income
23035,Macao,MAC,3/1/2021,2.29,118,East Asia & Pacific,High income
23036,Macao,MAC,3/2/2021,2.44,118,East Asia & Pacific,High income
23037,Macao,MAC,3/3/2021,2.59,118,East Asia & Pacific,High income
23038,Macao,MAC,3/4/2021,2.75,118,East Asia & Pacific,High income
23039,Macao,MAC,3/5/2021,2.89,118,East Asia & Pacific,High income
23040,Macao,MAC,3/6/2021,3.07,118,East Asia & Pacific,High income
23041,Macao,MAC,3/7/2021,3.2,118,East Asia & Pacific,High income
23042,Macao,MAC,3/8/2021,3.32,118,East Asia & Pacific,High income
23043,Macao,MAC,3/9/2021,3.47,118,East Asia & Pacific,High income
23044,Macao,MAC,3/10/2021,3.65,118,East Asia & Pacific,High income
23045,Macao,MAC,3/11/2021,3.86,118,East Asia & Pacific,High income
23046,Macao,MAC,3/12/2021,4.02,118,East Asia & Pacific,High income
23047,Macao,MAC,3/13/2021,4.2,118,East Asia & Pacific,High income
23048,Macao,MAC,3/14/2021,4.37,118,East Asia & Pacific,High income
23049,Macao,MAC,3/15/2021,4.53,118,East Asia & Pacific,High income
23050,Macao,MAC,3/16/2021,4.7,118,East Asia & Pacific,High income
23051,Macao,MAC,3/17/2021,4.84,118,East Asia & Pacific,High income
23052,Macao,MAC,3/18/2021,4.99,118,East Asia & Pacific,High income
23053,Macao,MAC,3/19/2021,5.15,118,East Asia & Pacific,High income
23054,Macao,MAC,3/20/2021,5.36,118,East Asia & Pacific,High income
23055,Macao,MAC,3/21/2021,5.54,118,East Asia & Pacific,High income
23056,Macao,MAC,3/22/2021,5.73,118,East Asia & Pacific,High income
23057,Macao,MAC,3/23/2021,5.96,118,East Asia & Pacific,High income
23058,Macao,MAC,3/24/2021,6.18,118,East Asia & Pacific,High income
23059,Macao,MAC,3/25/2021,6.37,118,East Asia & Pacific,High income
23060,Macao,MAC,3/26/2021,6.56,118,East Asia & Pacific,High income
23061,Macao,MAC,3/27/2021,6.82,118,East Asia & Pacific,High income
23062,Macao,MAC,3/28/2021,7.03,118,East Asia & Pacific,High income
23063,Macao,MAC,3/29/2021,7.21,118,East Asia & Pacific,High income
23064,Macao,MAC,3/30/2021,7.49,118,East Asia & Pacific,High income
23065,Macao,MAC,3/31/2021,7.75,118,East Asia & Pacific,High income
23066,Macao,MAC,4/1/2021,8.02,118,East Asia & Pacific,High income
23067,Macao,MAC,4/2/2021,8.15,118,East Asia & Pacific,High income
23068,Macao,MAC,4/3/2021,8.31,118,East Asia & Pacific,High income
23069,Macao,MAC,4/4/2021,8.5,118,East Asia & Pacific,High income
23070,Macao,MAC,4/5/2021,8.59,118,East Asia & Pacific,High income
23071,Macao,MAC,4/6/2021,8.7,118,East Asia & Pacific,High income
23072,Macao,MAC,4/7/2021,8.91,118,East Asia & Pacific,High income
23073,Macao,MAC,4/8/2021,9.23,118,East Asia & Pacific,High income
23074,Macao,MAC,4/9/2021,9.55,118,East Asia & Pacific,High income
23075,Macao,MAC,4/10/2021,9.95,118,East Asia & Pacific,High income
23076,Macao,MAC,4/11/2021,10.24,118,East Asia & Pacific,High income
23077,Macao,MAC,4/12/2021,10.5,118,East Asia & Pacific,High income
23078,Macao,MAC,4/13/2021,10.81,118,East Asia & Pacific,High income
23079,Macao,MAC,4/14/2021,11.1,118,East Asia & Pacific,High income
23080,Macao,MAC,4/15/2021,11.4,118,East Asia & Pacific,High income
23081,Macao,MAC,4/16/2021,11.73,118,East Asia & Pacific,High income
23082,Macao,MAC,4/17/2021,12.14,118,East Asia & Pacific,High income
23083,Macao,MAC,4/18/2021,12.44,118,East Asia & Pacific,High income
23084,Macao,MAC,4/19/2021,12.65,118,East Asia & Pacific,High income
23085,Macao,MAC,4/20/2021,12.91,118,East Asia & Pacific,High income
23086,Macao,MAC,4/21/2021,13.16,118,East Asia & Pacific,High income
23087,Macao,MAC,4/22/2021,13.41,118,East Asia & Pacific,High income
23088,Macao,MAC,4/23/2021,13.68,118,East Asia & Pacific,High income
23089,Macao,MAC,4/24/2021,13.94,118,East Asia & Pacific,High income
23090,Macao,MAC,4/25/2021,14.23,118,East Asia & Pacific,High income
23091,Macao,MAC,4/26/2021,14.52,118,East Asia & Pacific,High income
23092,Macao,MAC,4/27/2021,14.89,118,East Asia & Pacific,High income
23093,Macao,MAC,4/28/2021,15.26,118,East Asia & Pacific,High income
23094,Macao,MAC,4/29/2021,15.56,118,East Asia & Pacific,High income
23095,Macao,MAC,4/30/2021,15.82,118,East Asia & Pacific,High income
23096,Macao,MAC,5/1/2021,16.13,118,East Asia & Pacific,High income
23097,Macao,MAC,5/2/2021,16.36,118,East Asia & Pacific,High income
23098,Macao,MAC,5/3/2021,16.43,118,East Asia & Pacific,High income
23099,Macao,MAC,5/4/2021,16.59,118,East Asia & Pacific,High income
23100,Macao,MAC,5/5/2021,16.85,118,East Asia & Pacific,High income
23101,Macao,MAC,5/6/2021,17.12,118,East Asia & Pacific,High income
23102,Macao,MAC,5/7/2021,17.4,118,East Asia & Pacific,High income
23103,Macao,MAC,5/8/2021,17.75,118,East Asia & Pacific,High income
23104,Macao,MAC,5/9/2021,18.03,118,East Asia & Pacific,High income
23105,Macao,MAC,5/10/2021,18.27,118,East Asia & Pacific,High income
23106,Macao,MAC,5/11/2021,18.57,118,East Asia & Pacific,High income
23107,Macao,MAC,5/12/2021,18.86,118,East Asia & Pacific,High income
23108,Macao,MAC,5/13/2021,19.16,118,East Asia & Pacific,High income
23109,Macao,MAC,5/14/2021,19.46,118,East Asia & Pacific,High income
23110,Macao,MAC,5/15/2021,19.86,118,East Asia & Pacific,High income
23111,Macao,MAC,5/16/2021,20.19,118,East Asia & Pacific,High income
23112,Macao,MAC,5/17/2021,20.44,118,East Asia & Pacific,High income
23113,Macao,MAC,5/18/2021,20.79,118,East Asia & Pacific,High income
23114,Macao,MAC,5/19/2021,21.02,118,East Asia & Pacific,High income
23115,Macao,MAC,5/20/2021,21.28,118,East Asia & Pacific,High income
23116,Macao,MAC,5/21/2021,21.7,118,East Asia & Pacific,High income
23117,Macao,MAC,5/22/2021,22.2,118,East Asia & Pacific,High income
23118,Macao,MAC,5/23/2021,22.6,118,East Asia & Pacific,High income
23119,Macao,MAC,5/24/2021,22.99,118,East Asia & Pacific,High income
23120,Macao,MAC,5/25/2021,23.5,118,East Asia & Pacific,High income
23121,Macao,MAC,5/26/2021,23.89,118,East Asia & Pacific,High income
23122,Macao,MAC,5/27/2021,24.23,118,East Asia & Pacific,High income
23123,Macao,MAC,5/28/2021,24.72,118,East Asia & Pacific,High income
23124,Macao,MAC,5/29/2021,25.34,118,East Asia & Pacific,High income
23125,Macao,MAC,5/31/2021,26.34,118,East Asia & Pacific,High income
23126,Macao,MAC,6/1/2021,27.03,118,East Asia & Pacific,High income
23127,Macao,MAC,6/2/2021,27.79,118,East Asia & Pacific,High income
23128,Macao,MAC,6/3/2021,28.5,118,East Asia & Pacific,High income
23129,Macao,MAC,6/4/2021,29.26,118,East Asia & Pacific,High income
23130,Macao,MAC,6/5/2021,30.19,118,East Asia & Pacific,High income
23131,Macao,MAC,6/6/2021,30.96,118,East Asia & Pacific,High income
23132,Macao,MAC,6/7/2021,31.75,118,East Asia & Pacific,High income
23133,Macao,MAC,6/8/2021,32.77,118,East Asia & Pacific,High income
23134,Macao,MAC,6/9/2021,33.88,118,East Asia & Pacific,High income
23135,Macao,MAC,6/10/2021,34.98,118,East Asia & Pacific,High income
23136,Macao,MAC,6/11/2021,36.03,118,East Asia & Pacific,High income
23137,Macao,MAC,6/12/2021,37.21,118,East Asia & Pacific,High income
23138,Macao,MAC,6/13/2021,38.11,118,East Asia & Pacific,High income
23139,Macao,MAC,6/14/2021,38.82,118,East Asia & Pacific,High income
23140,Macao,MAC,6/15/2021,39.68,118,East Asia & Pacific,High income
23141,Macao,MAC,6/16/2021,40.67,118,East Asia & Pacific,High income
23142,Macao,MAC,6/17/2021,41.58,118,East Asia & Pacific,High income
23143,Macao,MAC,6/18/2021,42.52,118,East Asia & Pacific,High income
23144,Macao,MAC,6/19/2021,43.55,118,East Asia & Pacific,High income
23145,Macao,MAC,6/20/2021,44.35,118,East Asia & Pacific,High income
23146,Macao,MAC,6/21/2021,45.08,118,East Asia & Pacific,High income
23147,Macao,MAC,6/22/2021,45.93,118,East Asia & Pacific,High income
23148,Macao,MAC,6/23/2021,46.71,118,East Asia & Pacific,High income
23149,Macao,MAC,6/24/2021,47.38,118,East Asia & Pacific,High income
23150,Macao,MAC,6/25/2021,48.07,118,East Asia & Pacific,High income
23151,Macao,MAC,6/26/2021,48.83,118,East Asia & Pacific,High income
23152,Macao,MAC,6/27/2021,49.43,118,East Asia & Pacific,High income
23153,Macao,MAC,6/28/2021,50.05,118,East Asia & Pacific,High income
23154,Macao,MAC,6/29/2021,50.9,118,East Asia & Pacific,High income
23155,Macao,MAC,6/30/2021,51.74,118,East Asia & Pacific,High income
23156,Macao,MAC,7/1/2021,52.76,118,East Asia & Pacific,High income
23157,Macao,MAC,7/2/2021,53.85,118,East Asia & Pacific,High income
23158,Macao,MAC,7/3/2021,54.98,118,East Asia & Pacific,High income
23159,Macao,MAC,7/4/2021,55.89,118,East Asia & Pacific,High income
23160,Macao,MAC,7/5/2021,56.79,118,East Asia & Pacific,High income
23161,Macao,MAC,7/6/2021,57.88,118,East Asia & Pacific,High income
23162,Macao,MAC,7/7/2021,58.92,118,East Asia & Pacific,High income
23163,Macao,MAC,7/8/2021,59.98,118,East Asia & Pacific,High income
23164,Macao,MAC,7/9/2021,60.99,118,East Asia & Pacific,High income
23165,Macao,MAC,7/10/2021,61.94,118,East Asia & Pacific,High income
23166,Macao,MAC,7/11/2021,62.6,118,East Asia & Pacific,High income
23167,Macao,MAC,7/12/2021,63.41,118,East Asia & Pacific,High income
23168,Macao,MAC,7/13/2021,64.38,118,East Asia & Pacific,High income
23169,Macao,MAC,7/14/2021,65.19,118,East Asia & Pacific,High income
23170,Macao,MAC,7/15/2021,66.03,118,East Asia & Pacific,High income
23171,Macao,MAC,7/16/2021,66.91,118,East Asia & Pacific,High income
23172,Macao,MAC,7/17/2021,67.88,118,East Asia & Pacific,High income
23173,Macao,MAC,7/18/2021,68.61,118,East Asia & Pacific,High income
23174,Macao,MAC,7/19/2021,69.34,118,East Asia & Pacific,High income
23175,Macao,MAC,7/20/2021,70.16,118,East Asia & Pacific,High income
23176,Macao,MAC,7/21/2021,70.82,118,East Asia & Pacific,High income
23177,Macao,MAC,7/22/2021,71.51,118,East Asia & Pacific,High income
23178,Macao,MAC,7/23/2021,72.16,118,East Asia & Pacific,High income
23179,Macao,MAC,7/24/2021,72.97,118,East Asia & Pacific,High income
23180,Macao,MAC,7/25/2021,73.53,118,East Asia & Pacific,High income
23181,Macao,MAC,7/26/2021,74.23,118,East Asia & Pacific,High income
23182,Macao,MAC,7/27/2021,74.88,118,East Asia & Pacific,High income
23183,Macao,MAC,7/28/2021,75.49,118,East Asia & Pacific,High income
23184,Macao,MAC,7/29/2021,76.1,118,East Asia & Pacific,High income
23185,Macao,MAC,7/30/2021,76.75,118,East Asia & Pacific,High income
23186,Macao,MAC,7/31/2021,77.42,118,East Asia & Pacific,High income
23187,Macao,MAC,8/1/2021,77.95,118,East Asia & Pacific,High income
23188,Macao,MAC,8/2/2021,78.43,118,East Asia & Pacific,High income
23189,Macao,MAC,8/3/2021,78.91,118,East Asia & Pacific,High income
23190,Macao,MAC,8/4/2021,79.34,118,East Asia & Pacific,High income
23191,Macao,MAC,8/5/2021,79.44,118,East Asia & Pacific,High income
23192,Macao,MAC,8/8/2021,79.95,118,East Asia & Pacific,High income
23193,Macao,MAC,8/9/2021,80.7,118,East Asia & Pacific,High income
23194,Macao,MAC,8/11/2021,82.03,118,East Asia & Pacific,High income
23195,Macao,MAC,8/12/2021,82.52,118,East Asia & Pacific,High income
23196,Macao,MAC,8/13/2021,83.23,118,East Asia & Pacific,High income
23197,Macao,MAC,8/16/2021,85.21,118,East Asia & Pacific,High income
23198,Macao,MAC,8/18/2021,86.4,118,East Asia & Pacific,High income
23199,Macao,MAC,8/23/2021,88.49,118,East Asia & Pacific,High income
23200,Macao,MAC,8/30/2021,90.88,118,East Asia & Pacific,High income
23201,Macao,MAC,9/2/2021,91.61,118,East Asia & Pacific,High income
23202,Macao,MAC,9/6/2021,92.31,118,East Asia & Pacific,High income
23203,Macao,MAC,9/13/2021,94.38,118,East Asia & Pacific,High income
23204,Macao,MAC,9/16/2021,96.15,118,East Asia & Pacific,High income
23205,Macao,MAC,9/20/2021,98.66,118,East Asia & Pacific,High income
23206,Macao,MAC,9/29/2021,101.38,118,East Asia & Pacific,High income
23207,Macao,MAC,9/30/2021,102.12,118,East Asia & Pacific,High income
23208,Macao,MAC,10/1/2021,102.83,118,East Asia & Pacific,High income
23209,Macao,MAC,10/3/2021,103.98,118,East Asia & Pacific,High income
23210,Macao,MAC,10/16/2021,112.39,118,East Asia & Pacific,High income
23211,Macao,MAC,10/18/2021,114.14,118,East Asia & Pacific,High income
23212,Macao,MAC,10/25/2021,120.02,118,East Asia & Pacific,High income
23213,Macao,MAC,11/4/2021,124.78,118,East Asia & Pacific,High income
23214,Macao,MAC,11/22/2021,135.72,118,East Asia & Pacific,High income
23215,Macao,MAC,11/23/2021,136.24,118,East Asia & Pacific,High income
23216,Macao,MAC,11/24/2021,136.69,118,East Asia & Pacific,High income
23217,Macao,MAC,11/26/2021,137.68,118,East Asia & Pacific,High income
23218,Macao,MAC,11/28/2021,138.62,118,East Asia & Pacific,High income
23219,Macao,MAC,11/30/2021,139.58,118,East Asia & Pacific,High income
23220,Macao,MAC,12/2/2021,140.34,118,East Asia & Pacific,High income
23221,Macao,MAC,12/3/2021,140.72,118,East Asia & Pacific,High income
23222,Macao,MAC,12/4/2021,141.1,118,East Asia & Pacific,High income
23223,Macao,MAC,12/5/2021,141.38,118,East Asia & Pacific,High income
23224,Macao,MAC,12/7/2021,142.01,118,East Asia & Pacific,High income
23225,Macao,MAC,12/9/2021,142.56,118,East Asia & Pacific,High income
23226,Macao,MAC,12/11/2021,143.11,118,East Asia & Pacific,High income
23227,Macao,MAC,12/13/2021,143.68,118,East Asia & Pacific,High income
23228,Macao,MAC,12/15/2021,144.29,118,East Asia & Pacific,High income
23229,Macao,MAC,12/16/2021,144.64,118,East Asia & Pacific,High income
23230,Macao,MAC,12/17/2021,144.94,118,East Asia & Pacific,High income
23231,Macao,MAC,12/18/2021,145.23,118,East Asia & Pacific,High income
23232,Macao,MAC,12/20/2021,145.62,118,East Asia & Pacific,High income
23233,Macao,MAC,12/22/2021,145.87,118,East Asia & Pacific,High income
23234,Macao,MAC,12/23/2021,146.28,118,East Asia & Pacific,High income
23235,Macao,MAC,12/25/2021,146.6,118,East Asia & Pacific,High income
23236,Macao,MAC,12/27/2021,146.93,118,East Asia & Pacific,High income
23237,Macao,MAC,12/29/2021,147.46,118,East Asia & Pacific,High income
23238,Macao,MAC,12/30/2021,147.72,118,East Asia & Pacific,High income
23239,Macao,MAC,1/1/2022,148.08,118,East Asia & Pacific,High income
23240,Macao,MAC,1/2/2022,148.22,118,East Asia & Pacific,High income
23241,Macao,MAC,1/3/2022,148.43,118,East Asia & Pacific,High income
23242,Macao,MAC,1/4/2022,148.7,118,East Asia & Pacific,High income
23243,Macao,MAC,1/5/2022,148.98,118,East Asia & Pacific,High income
23244,Macao,MAC,1/6/2022,149.24,118,East Asia & Pacific,High income
23245,Macao,MAC,1/7/2022,149.59,118,East Asia & Pacific,High income
23246,Macao,MAC,1/9/2022,150.29,118,East Asia & Pacific,High income
23247,Macao,MAC,1/10/2022,150.69,118,East Asia & Pacific,High income
23248,Macao,MAC,1/11/2022,151.05,118,East Asia & Pacific,High income
23249,Macao,MAC,1/12/2022,151.42,118,East Asia & Pacific,High income
23250,Macao,MAC,1/13/2022,151.81,118,East Asia & Pacific,High income
23251,Macao,MAC,1/14/2022,152.24,118,East Asia & Pacific,High income
23252,Macao,MAC,1/15/2022,152.7,118,East Asia & Pacific,High income
23253,Macao,MAC,1/16/2022,153.09,118,East Asia & Pacific,High income
23254,Macao,MAC,1/17/2022,153.48,118,East Asia & Pacific,High income
23255,Macao,MAC,1/18/2022,153.83,118,East Asia & Pacific,High income
23256,Macao,MAC,1/19/2022,154.16,118,East Asia & Pacific,High income
23257,Macao,MAC,1/20/2022,154.53,118,East Asia & Pacific,High income
23258,Macao,MAC,1/21/2022,154.98,118,East Asia & Pacific,High income
23259,Macao,MAC,1/22/2022,155.45,118,East Asia & Pacific,High income
23260,Macao,MAC,1/23/2022,155.84,118,East Asia & Pacific,High income
23261,Macao,MAC,1/24/2022,156.24,118,East Asia & Pacific,High income
23262,Macao,MAC,1/25/2022,156.61,118,East Asia & Pacific,High income
23263,Macao,MAC,1/26/2022,156.94,118,East Asia & Pacific,High income
23264,Macao,MAC,1/27/2022,157.25,118,East Asia & Pacific,High income
23265,Macao,MAC,1/28/2022,157.57,118,East Asia & Pacific,High income
23266,Macao,MAC,1/29/2022,157.85,118,East Asia & Pacific,High income
23267,Macao,MAC,1/31/2022,158.19,118,East Asia & Pacific,High income
23268,Macao,MAC,2/1/2022,158.22,118,East Asia & Pacific,High income
23269,Macao,MAC,2/2/2022,158.26,118,East Asia & Pacific,High income
23270,Macao,MAC,2/3/2022,158.3,118,East Asia & Pacific,High income
23271,Macao,MAC,2/4/2022,158.43,118,East Asia & Pacific,High income
23272,Macao,MAC,2/6/2022,158.77,118,East Asia & Pacific,High income
23273,Macao,MAC,2/8/2022,159.31,118,East Asia & Pacific,High income
23274,Macao,MAC,2/9/2022,159.6,118,East Asia & Pacific,High income
23275,Macao,MAC,2/10/2022,159.93,118,East Asia & Pacific,High income
23276,Macao,MAC,2/11/2022,160.32,118,East Asia & Pacific,High income
23277,Macao,MAC,2/13/2022,161.07,118,East Asia & Pacific,High income
23278,Macao,MAC,2/14/2022,161.4,118,East Asia & Pacific,High income
23279,Macao,MAC,2/15/2022,161.73,118,East Asia & Pacific,High income
23280,Macao,MAC,2/16/2022,162.16,118,East Asia & Pacific,High income
23281,Macao,MAC,2/17/2022,162.64,118,East Asia & Pacific,High income
23282,Macao,MAC,2/18/2022,163.15,118,East Asia & Pacific,High income
23283,Macao,MAC,2/19/2022,163.69,118,East Asia & Pacific,High income
23284,Macao,MAC,2/20/2022,164.08,118,East Asia & Pacific,High income
23285,Macao,MAC,2/21/2022,164.51,118,East Asia & Pacific,High income
23286,Macao,MAC,2/22/2022,164.97,118,East Asia & Pacific,High income
23287,Macao,MAC,2/23/2022,165.4,118,East Asia & Pacific,High income
23288,Macao,MAC,2/24/2022,165.87,118,East Asia & Pacific,High income
23289,Macao,MAC,2/25/2022,166.47,118,East Asia & Pacific,High income
23290,Macao,MAC,2/28/2022,168.7,118,East Asia & Pacific,High income
23291,Macao,MAC,3/1/2022,169.4,118,East Asia & Pacific,High income
23292,Macao,MAC,3/2/2022,169.91,118,East Asia & Pacific,High income
23293,Macao,MAC,3/3/2022,170.68,118,East Asia & Pacific,High income
23294,Macao,MAC,3/4/2022,171.5,118,East Asia & Pacific,High income
23295,Macao,MAC,3/7/2022,174.1,118,East Asia & Pacific,High income
23296,Macao,MAC,3/8/2022,174.79,118,East Asia & Pacific,High income
23297,Macao,MAC,3/9/2022,175.37,118,East Asia & Pacific,High income
23298,Macao,MAC,3/10/2022,175.98,118,East Asia & Pacific,High income
23299,Macao,MAC,3/11/2022,176.76,118,East Asia & Pacific,High income
23300,Macao,MAC,3/12/2022,177.74,118,East Asia & Pacific,High income
23301,Macao,MAC,3/13/2022,178.34,118,East Asia & Pacific,High income
23302,Macao,MAC,3/14/2022,178.96,118,East Asia & Pacific,High income
23303,Macao,MAC,3/15/2022,179.53,118,East Asia & Pacific,High income
23304,Macao,MAC,3/16/2022,180.18,118,East Asia & Pacific,High income
23305,Macao,MAC,3/17/2022,180.79,118,East Asia & Pacific,High income
23306,Macao,MAC,3/18/2022,181.6,118,East Asia & Pacific,High income
23307,Macao,MAC,3/20/2022,183.27,118,East Asia & Pacific,High income
23308,Macao,MAC,3/21/2022,183.91,118,East Asia & Pacific,High income
23309,Macao,MAC,3/22/2022,184.49,118,East Asia & Pacific,High income
23310,Macao,MAC,3/23/2022,184.96,118,East Asia & Pacific,High income
23311,Macao,MAC,3/24/2022,185.4,118,East Asia & Pacific,High income
23312,Macao,MAC,3/25/2022,186.13,118,East Asia & Pacific,High income
23313,Macao,MAC,3/27/2022,187.57,118,East Asia & Pacific,High income
23314,Macao,MAC,3/28/2022,188.07,118,East Asia & Pacific,High income
23315,Macao,MAC,3/30/2022,188.96,118,East Asia & Pacific,High income
23316,Macao,MAC,3/31/2022,189.39,118,East Asia & Pacific,High income
23317,Macao,MAC,4/1/2022,189.99,118,East Asia & Pacific,High income
23318,Macao,MAC,4/4/2022,191.9,118,East Asia & Pacific,High income
23319,Macao,MAC,4/5/2022,192.3,118,East Asia & Pacific,High income
23320,Macao,MAC,4/6/2022,192.69,118,East Asia & Pacific,High income
23321,Macao,MAC,4/7/2022,193.1,118,East Asia & Pacific,High income
23322,Macao,MAC,4/8/2022,193.63,118,East Asia & Pacific,High income
23323,Macao,MAC,4/9/2022,194.39,118,East Asia & Pacific,High income
23324,Madagascar,MDG,5/12/2021,0,123,Sub-Saharan Africa,Low income
23325,Madagascar,MDG,5/18/2021,0.01,123,Sub-Saharan Africa,Low income
23326,Madagascar,MDG,5/21/2021,0.05,123,Sub-Saharan Africa,Low income
23327,Madagascar,MDG,5/24/2021,0.06,123,Sub-Saharan Africa,Low income
23328,Madagascar,MDG,5/26/2021,0.08,123,Sub-Saharan Africa,Low income
23329,Madagascar,MDG,5/31/2021,0.13,123,Sub-Saharan Africa,Low income
23330,Madagascar,MDG,6/8/2021,0.28,123,Sub-Saharan Africa,Low income
23331,Madagascar,MDG,6/10/2021,0.34,123,Sub-Saharan Africa,Low income
23332,Madagascar,MDG,6/14/2021,0.48,123,Sub-Saharan Africa,Low income
23333,Madagascar,MDG,6/15/2021,0.53,123,Sub-Saharan Africa,Low income
23334,Madagascar,MDG,6/20/2021,0.66,123,Sub-Saharan Africa,Low income
23335,Madagascar,MDG,6/24/2021,0.69,123,Sub-Saharan Africa,Low income
23336,Madagascar,MDG,6/28/2021,0.69,123,Sub-Saharan Africa,Low income
23337,Madagascar,MDG,9/6/2021,1,123,Sub-Saharan Africa,Low income
23338,Madagascar,MDG,9/20/2021,1.34,123,Sub-Saharan Africa,Low income
23339,Madagascar,MDG,10/20/2021,1.99,123,Sub-Saharan Africa,Low income
23340,Madagascar,MDG,11/18/2021,2.13,123,Sub-Saharan Africa,Low income
23341,Madagascar,MDG,11/22/2021,2.2,123,Sub-Saharan Africa,Low income
23342,Madagascar,MDG,11/29/2021,2.41,123,Sub-Saharan Africa,Low income
23343,Madagascar,MDG,12/6/2021,2.61,123,Sub-Saharan Africa,Low income
23344,Madagascar,MDG,1/5/2022,3.42,123,Sub-Saharan Africa,Low income
23345,Madagascar,MDG,2/5/2022,4.04,123,Sub-Saharan Africa,Low income
23346,Madagascar,MDG,2/15/2022,4.17,123,Sub-Saharan Africa,Low income
23347,Madagascar,MDG,2/28/2022,4.32,123,Sub-Saharan Africa,Low income
23348,Madagascar,MDG,3/7/2022,4.43,123,Sub-Saharan Africa,Low income
23349,Madagascar,MDG,3/14/2022,4.5,123,Sub-Saharan Africa,Low income
23350,Madagascar,MDG,3/22/2022,4.6,123,Sub-Saharan Africa,Low income
23351,Madagascar,MDG,3/31/2022,7.87,123,Sub-Saharan Africa,Low income
23352,Malawi,MWI,3/17/2021,0.03,137,Sub-Saharan Africa,Low income
23353,Malawi,MWI,3/18/2021,0.05,137,Sub-Saharan Africa,Low income
23354,Malawi,MWI,3/19/2021,0.08,137,Sub-Saharan Africa,Low income
23355,Malawi,MWI,3/21/2021,0.12,137,Sub-Saharan Africa,Low income
